Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Vinga A;71380;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;momentanvärde, 1 gång/tim;degree celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
2007-06-01 00:00:00;2018-10-01 06:00:00;12.0;57.6324;11.6077
1949-01-01 00:00:00;1997-11-30 23:59:59;19.0;57.6322;11.6061

Datum;Tid (UTC);Lufttemperatur;Kvalitet;;Tidsutsnitt:
1949-04-14;06:00:00;7.0;Y
1949-04-14;12:00:00;8.8;Y
1949-04-14;18:00:00;7.6;Y
1949-04-15;06:00:00;5.0;Y
1949-04-15;12:00:00;8.0;Y
1949-04-15;18:00:00;5.2;Y
1949-04-16;06:00:00;4.8;Y
1949-04-16;12:00:00;5.7;Y
1949-04-16;18:00:00;6.2;Y
1949-04-17;06:00:00;6.8;Y
1949-04-17;12:00:00;10.2;Y
1949-04-17;18:00:00;7.8;Y
1949-04-18;06:00:00;6.4;Y
1949-04-18;12:00:00;7.6;Y
1949-04-18;18:00:00;7.3;Y
1949-04-19;06:00:00;7.0;Y
1949-04-19;12:00:00;8.7;Y
1949-04-19;18:00:00;7.8;Y
1949-04-20;06:00:00;6.4;Y
1949-04-20;12:00:00;7.7;Y
1949-04-20;18:00:00;7.4;Y
1949-04-21;06:00:00;6.0;Y
1949-04-21;12:00:00;8.6;Y
1949-04-21;18:00:00;7.0;Y
1949-04-22;06:00:00;6.0;Y
1949-04-22;12:00:00;8.0;Y
1949-04-22;18:00:00;6.4;Y
1949-04-23;06:00:00;5.6;Y
1949-04-23;12:00:00;6.8;Y
1949-04-23;18:00:00;7.3;Y
1949-04-24;06:00:00;7.2;Y
1949-04-24;12:00:00;10.0;Y
1949-04-24;18:00:00;9.3;Y
1949-04-25;06:00:00;9.4;Y
1949-04-25;12:00:00;14.6;Y
1949-04-25;18:00:00;10.6;Y
1949-04-26;06:00:00;7.4;Y
1949-04-26;12:00:00;8.7;Y
1949-04-26;18:00:00;9.0;Y
1949-04-27;06:00:00;7.2;Y
1949-04-27;12:00:00;9.8;Y
1949-04-27;18:00:00;7.6;Y
1949-04-28;06:00:00;8.2;Y
1949-04-28;12:00:00;10.2;Y
1949-04-28;18:00:00;8.8;Y
1949-04-29;06:00:00;7.0;Y
1949-04-29;12:00:00;9.6;Y
1949-04-29;18:00:00;9.4;Y
1949-04-30;06:00:00;7.7;Y
1949-04-30;12:00:00;11.0;Y
1949-04-30;18:00:00;9.3;Y
1949-05-01;06:00:00;7.2;Y
1949-05-01;12:00:00;11.4;Y
1949-05-01;18:00:00;9.2;Y
1949-05-02;06:00:00;8.0;Y
1949-05-02;12:00:00;11.0;Y
1949-05-02;18:00:00;11.0;Y
1949-05-03;06:00:00;9.3;Y
1949-05-03;12:00:00;12.2;Y
1949-05-03;18:00:00;11.4;Y
1949-05-04;06:00:00;9.4;Y
1949-05-04;12:00:00;12.0;Y
1949-05-04;18:00:00;12.4;Y
1949-05-05;06:00:00;11.7;Y
1949-05-05;12:00:00;14.6;Y
1949-05-05;18:00:00;12.6;Y
1949-05-06;06:00:00;8.4;Y
1949-05-06;12:00:00;10.8;Y
1949-05-06;18:00:00;9.6;Y
1949-05-07;06:00:00;7.6;Y
1949-05-07;12:00:00;9.6;Y
1949-05-07;18:00:00;8.2;Y
1949-05-08;06:00:00;6.6;Y
1949-05-08;12:00:00;7.0;Y
1949-05-08;18:00:00;8.0;Y
1949-05-09;06:00:00;5.8;Y
1949-05-09;12:00:00;9.0;Y
1949-05-09;18:00:00;9.2;Y
1949-05-10;06:00:00;6.6;Y
1949-05-10;12:00:00;9.6;Y
1949-05-10;18:00:00;9.6;Y
1949-05-11;06:00:00;8.4;Y
1949-05-11;12:00:00;12.0;Y
1949-05-11;18:00:00;10.6;Y
1949-05-12;06:00:00;9.2;Y
1949-05-12;12:00:00;12.6;Y
1949-05-12;18:00:00;12.6;Y
1949-05-13;06:00:00;8.2;Y
1949-05-13;12:00:00;9.5;Y
1949-05-13;18:00:00;9.2;Y
1949-05-14;06:00:00;10.5;Y
1949-05-14;12:00:00;14.0;Y
1949-05-14;18:00:00;13.4;Y
1949-05-15;06:00:00;12.4;Y
1949-05-15;12:00:00;16.0;Y
1949-05-15;18:00:00;15.6;Y
1949-05-16;06:00:00;13.8;Y
1949-05-16;12:00:00;15.0;Y
1949-05-16;18:00:00;11.8;Y
1949-05-17;06:00:00;11.4;Y
1949-05-17;12:00:00;15.4;Y
1949-05-17;18:00:00;15.4;Y
1949-05-18;06:00:00;14.0;Y
1949-05-18;12:00:00;18.8;Y
1949-05-18;18:00:00;14.0;Y
1949-05-19;06:00:00;12.8;Y
1949-05-19;12:00:00;12.8;Y
1949-05-19;18:00:00;13.2;Y
1949-05-20;06:00:00;14.8;Y
1949-05-20;12:00:00;17.0;Y
1949-05-20;18:00:00;14.2;Y
1949-05-21;06:00:00;13.4;Y
1949-05-21;12:00:00;14.2;Y
1949-05-21;18:00:00;14.0;Y
1949-05-22;06:00:00;13.2;Y
1949-05-22;12:00:00;17.4;Y
1949-05-22;18:00:00;18.3;Y
1949-05-23;06:00:00;13.8;Y
1949-05-23;12:00:00;15.0;Y
1949-05-23;18:00:00;13.4;Y
1949-05-24;06:00:00;13.0;Y
1949-05-24;12:00:00;14.0;Y
1949-05-24;18:00:00;12.8;Y
1949-05-25;06:00:00;12.6;Y
1949-05-25;12:00:00;14.4;Y
1949-05-25;18:00:00;12.4;Y
1949-05-26;06:00:00;10.4;Y
1949-05-26;12:00:00;13.0;Y
1949-05-26;18:00:00;13.0;Y
1949-05-27;06:00:00;10.0;Y
1949-05-27;12:00:00;12.4;Y
1949-05-27;18:00:00;11.8;Y
1949-05-28;06:00:00;11.2;Y
1949-05-28;12:00:00;12.6;Y
1949-05-28;18:00:00;12.0;Y
1949-05-29;06:00:00;10.4;Y
1949-05-29;12:00:00;14.4;Y
1949-05-29;18:00:00;14.6;Y
1949-05-30;06:00:00;12.6;Y
1949-05-30;12:00:00;14.0;Y
1949-05-30;18:00:00;13.6;Y
1949-05-31;06:00:00;12.6;Y
1949-05-31;12:00:00;16.4;Y
1949-05-31;18:00:00;16.2;Y
1949-06-01;06:00:00;12.6;Y
1949-06-01;12:00:00;16.0;Y
1949-06-01;18:00:00;15.0;Y
1949-06-02;06:00:00;13.0;Y
1949-06-02;12:00:00;14.2;Y
1949-06-02;18:00:00;14.4;Y
1949-06-03;06:00:00;12.6;Y
1949-06-03;12:00:00;13.0;Y
1949-06-03;18:00:00;14.0;Y
1949-06-04;06:00:00;14.0;Y
1949-06-04;12:00:00;14.6;Y
1949-06-04;18:00:00;13.8;Y
1949-06-05;06:00:00;12.6;Y
1949-06-05;12:00:00;12.0;Y
1949-06-05;18:00:00;12.0;Y
1949-06-06;06:00:00;11.4;Y
1949-06-06;12:00:00;13.8;Y
1949-06-06;18:00:00;14.2;Y
1949-06-07;06:00:00;13.0;Y
1949-06-07;12:00:00;16.6;Y
1949-06-07;18:00:00;16.0;Y
1949-06-08;06:00:00;15.0;Y
1949-06-08;12:00:00;17.0;Y
1949-06-08;18:00:00;13.4;Y
1949-06-09;06:00:00;12.0;Y
1949-06-09;12:00:00;14.4;Y
1949-06-09;18:00:00;13.8;Y
1949-06-10;06:00:00;14.0;Y
1949-06-10;12:00:00;16.2;Y
1949-06-10;18:00:00;16.0;Y
1949-06-11;06:00:00;13.0;Y
1949-06-11;12:00:00;13.9;Y
1949-06-11;18:00:00;14.6;Y
1949-06-12;06:00:00;14.6;Y
1949-06-12;12:00:00;17.8;Y
1949-06-12;18:00:00;16.0;Y
1949-06-13;06:00:00;13.4;Y
1949-06-13;12:00:00;14.7;Y
1949-06-13;18:00:00;15.6;Y
1949-06-14;06:00:00;12.4;Y
1949-06-14;12:00:00;14.4;Y
1949-06-14;18:00:00;13.6;Y
1949-06-15;06:00:00;12.6;Y
1949-06-15;12:00:00;14.6;Y
1949-06-15;18:00:00;14.6;Y
1949-06-16;06:00:00;13.5;Y
1949-06-16;12:00:00;14.6;Y
1949-06-16;18:00:00;15.2;Y
1949-06-17;06:00:00;13.2;Y
1949-06-17;12:00:00;15.5;Y
1949-06-17;18:00:00;15.0;Y
1949-06-18;06:00:00;13.0;Y
1949-06-18;12:00:00;15.8;Y
1949-06-18;18:00:00;17.4;Y
1949-06-19;06:00:00;14.2;Y
1949-06-19;12:00:00;15.0;Y
1949-06-19;18:00:00;16.4;Y
1949-06-20;06:00:00;14.2;Y
1949-06-20;12:00:00;17.5;Y
1949-06-20;18:00:00;18.0;Y
1949-06-21;06:00:00;13.6;Y
1949-06-21;12:00:00;14.8;Y
1949-06-21;18:00:00;13.4;Y
1949-06-22;06:00:00;13.6;Y
1949-06-22;12:00:00;17.2;Y
1949-06-22;18:00:00;16.2;Y
1949-06-23;06:00:00;11.2;Y
1949-06-23;12:00:00;16.5;Y
1949-06-23;18:00:00;15.2;Y
1949-06-24;06:00:00;14.5;Y
1949-06-24;12:00:00;15.4;Y
1949-06-24;18:00:00;15.6;Y
1949-06-25;06:00:00;12.4;Y
1949-06-25;12:00:00;15.0;Y
1949-06-25;18:00:00;15.1;Y
1949-06-26;06:00:00;13.0;Y
1949-06-26;12:00:00;15.1;Y
1949-06-26;18:00:00;17.2;Y
1949-06-27;06:00:00;15.4;Y
1949-06-27;12:00:00;18.6;Y
1949-06-27;18:00:00;17.2;Y
1949-06-28;06:00:00;16.4;Y
1949-06-28;12:00:00;19.0;Y
1949-06-28;18:00:00;18.8;Y
1949-06-29;06:00:00;17.2;Y
1949-06-29;12:00:00;17.3;Y
1949-06-29;18:00:00;17.4;Y
1949-06-30;06:00:00;14.5;Y
1949-06-30;12:00:00;16.8;Y
1949-06-30;18:00:00;17.4;Y
1949-07-01;06:00:00;16.8;Y
1949-07-01;12:00:00;18.2;Y
1949-07-01;18:00:00;16.8;Y
1949-07-02;06:00:00;17.3;Y
1949-07-02;12:00:00;18.2;Y
1949-07-02;18:00:00;18.4;Y
1949-07-03;06:00:00;17.8;Y
1949-07-03;12:00:00;19.7;Y
1949-07-03;18:00:00;19.0;Y
1949-07-04;06:00:00;17.6;Y
1949-07-04;12:00:00;20.0;Y
1949-07-04;18:00:00;19.2;Y
1949-07-05;06:00:00;17.8;Y
1949-07-05;12:00:00;22.2;Y
1949-07-05;18:00:00;21.5;Y
1949-07-06;06:00:00;17.8;Y
1949-07-06;12:00:00;21.2;Y
1949-07-06;18:00:00;18.0;Y
1949-07-07;06:00:00;19.0;Y
1949-07-07;12:00:00;20.6;Y
1949-07-07;18:00:00;22.4;Y
1949-07-08;06:00:00;20.0;Y
1949-07-08;12:00:00;24.6;Y
1949-07-08;18:00:00;21.4;Y
1949-07-09;06:00:00;19.2;Y
1949-07-09;12:00:00;23.4;Y
1949-07-09;18:00:00;22.4;Y
1949-07-10;06:00:00;19.8;Y
1949-07-10;12:00:00;23.0;Y
1949-07-10;18:00:00;22.2;Y
1949-07-11;06:00:00;20.8;Y
1949-07-11;12:00:00;22.7;Y
1949-07-11;18:00:00;22.2;Y
1949-07-12;06:00:00;19.8;Y
1949-07-12;12:00:00;21.8;Y
1949-07-12;18:00:00;20.6;Y
1949-07-13;06:00:00;18.4;Y
1949-07-13;12:00:00;20.6;Y
1949-07-13;18:00:00;20.0;Y
1949-07-14;06:00:00;16.7;Y
1949-07-14;12:00:00;19.8;Y
1949-07-14;18:00:00;20.6;Y
1949-07-15;06:00:00;15.8;Y
1949-07-15;12:00:00;20.8;Y
1949-07-15;18:00:00;20.6;Y
1949-07-16;06:00:00;19.2;Y
1949-07-16;12:00:00;20.2;Y
1949-07-16;18:00:00;20.8;Y
1949-07-17;06:00:00;19.0;Y
1949-07-17;12:00:00;22.6;Y
1949-07-17;18:00:00;21.8;Y
1949-07-18;06:00:00;20.8;Y
1949-07-18;12:00:00;21.9;Y
1949-07-18;18:00:00;20.0;Y
1949-07-19;06:00:00;16.0;Y
1949-07-19;12:00:00;19.8;Y
1949-07-19;18:00:00;17.0;Y
1949-07-20;06:00:00;16.5;Y
1949-07-20;12:00:00;19.1;Y
1949-07-20;18:00:00;19.0;Y
1949-07-21;06:00:00;17.0;Y
1949-07-21;12:00:00;20.0;Y
1949-07-21;18:00:00;20.0;Y
1949-07-22;06:00:00;20.1;Y
1949-07-22;12:00:00;22.4;Y
1949-07-22;18:00:00;21.2;Y
1949-07-23;06:00:00;20.3;Y
1949-07-23;12:00:00;22.3;Y
1949-07-23;18:00:00;21.4;Y
1949-07-24;06:00:00;18.4;Y
1949-07-24;12:00:00;20.7;Y
1949-07-24;18:00:00;18.4;Y
1949-07-25;06:00:00;18.4;Y
1949-07-25;12:00:00;19.0;Y
1949-07-25;18:00:00;19.0;Y
1949-07-26;06:00:00;16.4;Y
1949-07-26;12:00:00;19.9;Y
1949-07-26;18:00:00;17.9;Y
1949-07-27;06:00:00;17.4;Y
1949-07-27;12:00:00;19.9;Y
1949-07-27;18:00:00;18.5;Y
1949-07-28;06:00:00;16.7;Y
1949-07-28;12:00:00;17.0;Y
1949-07-28;18:00:00;17.4;Y
1949-07-29;06:00:00;16.8;Y
1949-07-29;12:00:00;17.9;Y
1949-07-29;18:00:00;17.4;Y
1949-07-30;06:00:00;16.6;Y
1949-07-30;12:00:00;18.4;Y
1949-07-30;18:00:00;19.0;Y
1949-07-31;06:00:00;15.4;Y
1949-07-31;12:00:00;18.0;Y
1949-07-31;18:00:00;17.4;Y
1949-08-01;06:00:00;16.0;Y
1949-08-01;12:00:00;15.0;Y
1949-08-01;18:00:00;15.6;Y
1949-08-02;06:00:00;15.6;Y
1949-08-02;12:00:00;16.6;Y
1949-08-02;18:00:00;16.6;Y
1949-08-03;06:00:00;15.0;Y
1949-08-03;12:00:00;17.6;Y
1949-08-03;18:00:00;17.4;Y
1949-08-04;06:00:00;15.4;Y
1949-08-04;12:00:00;16.6;Y
1949-08-04;18:00:00;16.0;Y
1949-08-05;06:00:00;15.4;Y
1949-08-05;12:00:00;16.8;Y
1949-08-05;18:00:00;16.0;Y
1949-08-06;06:00:00;16.2;Y
1949-08-06;12:00:00;19.6;Y
1949-08-06;18:00:00;18.6;Y
1949-08-07;06:00:00;16.0;Y
1949-08-07;12:00:00;17.6;Y
1949-08-07;18:00:00;17.2;Y
1949-08-08;06:00:00;16.4;Y
